pushPrice,update_price,barging_times,barging_price,transcycle
1.8,0.0,0.0,0.0,2
36.2,0.0,0.0,0.0,35
43.5,0.0,0.0,0.0,16
20.3,0.0,0.0,0.0,8
2.36,0.0,0.0,0.0,48
17.3,1.0,1.0,1.5799999999999983,3
5.65,2.0,2.0,0.9499999999999993,0
21.3799,1.0,1.0,0.4201000000000015,156
10.5,0.0,0.0,0.0,38
24.5,0.0,0.0,0.0,35
13.38,0.0,0.0,0.0,34
8.98,0.0,0.0,0.0,4
6.7,1.0,1.0,0.09999999999999964,61
8.9799,2.0,2.0,0.7200999999999986,10
5.58,1.0,1.0,0.40000000000000036,1
14.9,1.0,1.0,0.09999999999999964,8
2.98,1.0,1.0,1.02,25
10.65,0.0,0.0,0.0,0
2.65,0.0,0.0,0.0,6
17.6,2.0,2.0,1.3999999999999986,7
13.88,1.0,1.0,0.09999999999999964,2
3.78,2.0,2.0,0.52,13
6.98,0.0,0.0,0.0,3
8.0,0.0,0.0,0.0,10
16.38,0.0,0.0,0.0,6
20.8,0.0,0.0,0.0,2
68.0,0.0,0.0,0.0,6
5.48,1.0,1.0,0.5,71
10.5,0.0,0.0,0.0,1
6.98,2.0,2.0,0.6999999999999993,14
7.0,3.0,3.0,0.5999999999999996,4
15.1,0.0,0.0,0.0,74
29.5,0.0,0.0,0.0,6
2.99,0.0,0.0,0.0,2
5.5,0.0,0.0,0.0,6
15.5,2.0,2.0,1.5799999999999983,5
4.8,0.0,0.0,0.0,0
6.18,1.0,1.0,0.10000000000000053,19
1.85,1.0,1.0,0.25,15
12.8,0.0,0.0,0.0,2
1.98,0.0,0.0,0.0,3
26.8,0.0,0.0,0.0,21
7.52,1.0,1.0,0.2600000000000007,36
13.1,0.0,0.0,0.0,4
4.28,0.0,0.0,0.0,18
6.08,0.0,0.0,0.0,39
11.6,0.0,0.0,0.0,4
23.0,0.0,0.0,0.0,10
17.88,0.0,0.0,0.0,1
13.38,1.0,1.0,0.23999999999999844,8
3.8,1.0,1.0,0.7000000000000002,35
31.8,1.0,1.0,0.40000000000000213,24
19.98,1.0,1.0,0.8200000000000003,8
14.68,4.0,4.0,1.8200000000000003,2
10.8,0.0,0.0,0.0,12
21.5,0.0,0.0,0.0,8
3.3,4.0,4.0,0.5,13
9.28,2.0,2.0,0.9000000000000004,23
26.98,0.0,0.0,0.0,9
2.85,0.0,0.0,0.0,12
24.0,1.0,1.0,0.879999999999999,7
3.0,0.0,0.0,0.0,0
6.18,0.0,0.0,0.0,2
15.98,0.0,0.0,0.0,7
5.0,0.0,0.0,0.0,1
4.78,0.0,0.0,0.0,2
4.8,0.0,0.0,0.0,12
23.8,0.0,0.0,0.0,11
13.46,0.0,0.0,0.0,15
8.3,0.0,0.0,0.0,8
55.98,0.0,0.0,0.0,24
4.98,2.0,2.0,0.6999999999999993,10
6.88,0.0,0.0,0.0,59
15.68,0.0,0.0,0.0,8
9.98,0.0,0.0,0.0,20
12.0,0.0,0.0,0.0,29
6.69,0.0,0.0,0.0,28
8.8,1.0,1.0,1.0,0
38.5,1.0,1.0,0.5,38
11.3,0.0,0.0,0.0,54
17.3,1.0,1.0,0.1999999999999993,3
2.78,1.0,1.0,0.10000000000000009,2
16.5,0.0,0.0,0.0,10
108.0,0.0,0.0,0.0,67
9.38,0.0,0.0,0.0,37
15.2,1.0,1.0,0.0,0
8.0,0.0,0.0,0.0,10
17.8799,1.0,1.0,1.5000999999999998,42
16.3,1.0,1.0,0.1999999999999993,2
2.6,0.0,0.0,0.0,1
6.0,0.0,0.0,0.0,3
18.8799,2.0,2.0,2.400100000000002,2
19.7,1.0,1.0,0.10000000000000142,3
5.68,0.0,0.0,0.0,16
5.8,1.0,1.0,0.2999999999999998,14
4.0,0.0,0.0,0.0,5
6.0,2.0,2.0,2.5999999999999996,6
4.0,0.0,0.0,0.0,18
15.88,2.0,2.0,4.119999999999999,7
11.11,0.0,0.0,0.0,30
2.2,0.0,0.0,0.0,9
13.0,0.0,0.0,0.0,46
16.68,1.0,1.0,0.1999999999999993,1
8.2,0.0,0.0,0.0,7
3.3,1.0,1.0,0.10000000000000009,1
6.99,0.0,0.0,0.0,24
8.38,1.0,1.0,0.11999999999999922,2
7.38,0.0,0.0,0.0,1
19.8799,1.0,1.0,0.10010000000000119,3
16.88,0.0,0.0,0.0,5
3.86,0.0,0.0,0.0,1
24.58,1.0,1.0,0.22000000000000242,2
6.18,0.0,0.0,0.0,7
22.98,0.0,0.0,0.0,35
9.8,1.0,1.0,0.879999999999999,72
27.0,1.0,1.0,0.5,34
26.0,1.0,1.0,7.880000000000003,15
2.38,2.0,2.0,0.30000000000000027,32
14.28,0.0,0.0,0.0,9
6.88,1.0,1.0,0.40000000000000036,18
17.98,0.0,0.0,0.0,36
28.8,0.0,0.0,0.0,14
26.5,0.0,0.0,0.0,102
7.5,0.0,0.0,0.0,7
5.37,0.0,0.0,0.0,5
18.8,0.0,0.0,0.0,39
21.5,1.0,1.0,1.0,1
12.9799,1.0,1.0,1.6000999999999994,0
13.25,1.0,1.0,0.02999999999999936,17
15.18,2.0,2.0,0.41999999999999993,36
4.9,2.0,2.0,0.39999999999999947,19
11.88,2.0,2.0,0.6199999999999992,5
31.88,1.0,1.0,1.0000000000000036,1
22.98,0.0,0.0,0.0,63
8.58,0.0,0.0,0.0,7
7.65,1.0,1.0,0.33000000000000007,24
19.5,0.0,0.0,0.0,22
26.95,3.0,3.0,0.3500000000000014,0
7.18,0.0,0.0,0.0,9
5.88,0.0,0.0,0.0,24
4.38,1.0,1.0,-2.8,7
5.6,1.0,1.0,0.28000000000000025,5
16.8,2.0,2.0,0.6999999999999993,2
2.8,2.0,2.0,0.7000000000000002,18
14.8,0.0,0.0,0.0,10
7.49,0.0,0.0,0.0,9
7.2,0.0,0.0,0.0,5
2.38,0.0,0.0,0.0,17
6.68,1.0,1.0,0.1200000000000001,8
2.0,0.0,0.0,0.0,3
4.98,0.0,0.0,0.0,28
53.0,1.0,1.0,2.0,2
10.8,0.0,0.0,0.0,6
6.9,0.0,0.0,0.0,4
3.18,0.0,0.0,0.0,21
4.18,0.0,0.0,0.0,7
10.38,0.0,0.0,0.0,1
8.1,0.0,0.0,0.0,21
10.68,1.0,1.0,1.0,11
21.8,2.0,2.0,1.0,12
4.3,0.0,0.0,0.0,2
15.85,0.0,0.0,0.0,72
78.88,0.0,0.0,0.0,19
4.7,0.0,0.0,0.0,5
10.88,1.0,1.0,0.7199999999999989,4
0.68,2.0,2.0,0.31999999999999995,12
25.5,0.0,0.0,0.0,15
1.25,0.0,0.0,0.0,12
15.8,0.0,0.0,0.0,29
9.78,0.0,0.0,0.0,16
0.68,0.0,0.0,0.0,6
4.9,1.0,1.0,0.27999999999999936,24
19.5,0.0,0.0,0.0,1
10.0,0.0,0.0,0.0,78
8.9799,1.0,1.0,0.10009999999999941,4
3.68,0.0,0.0,0.0,12
9.0,0.0,0.0,0.0,7
2.88,0.0,0.0,0.0,213
8.8,0.0,0.0,0.0,12
6.48,4.0,4.0,0.75,1
12.9,0.0,0.0,0.0,0
6.68,0.0,0.0,0.0,13
6.95,0.0,0.0,0.0,5
3.0,0.0,0.0,0.0,12
10.8,2.0,2.0,1.1799999999999997,19
4.98,0.0,0.0,0.0,15
7.2,0.0,0.0,0.0,23
9.2,1.0,1.0,-0.20999999999999908,0
2.4,0.0,0.0,0.0,44
15.8,1.0,1.0,0.1899999999999995,5
8.9,0.0,0.0,0.0,54
19.28,0.0,0.0,0.0,9
12.5,1.0,1.0,0.4800000000000004,38
13.75,0.0,0.0,0.0,0
9.58,0.0,0.0,0.0,14
5.3,0.0,0.0,0.0,1
7.8,0.0,0.0,0.0,6
8.8,0.0,0.0,0.0,16
7.5,0.0,0.0,0.0,23
1.5,0.0,0.0,0.0,1
10.28,1.0,1.0,0.22000000000000064,6
5.5,2.0,2.0,0.09999999999999964,17
2.5,0.0,0.0,0.0,6
4.98,0.0,0.0,0.0,1
2.48,0.0,0.0,0.0,9
38.9,0.0,0.0,0.0,8
4.3,1.0,1.0,5.38,3
9.5,2.0,2.0,0.6999999999999993,6
22.5799,0.0,0.0,0.0,10
22.0,3.0,3.0,0.8000000000000007,14
33.28,0.0,0.0,0.0,17
41.9,2.0,2.0,0.8999999999999986,11
12.8,0.0,0.0,0.0,1
23.8,0.0,0.0,0.0,35
29.8,1.0,1.0,-0.8200000000000003,16
3.55,0.0,0.0,0.0,19
7.88,0.0,0.0,0.0,50
9.0,1.0,1.0,0.5800000000000001,15
5.5,0.0,0.0,0.0,0
34.8,0.0,0.0,0.0,1
16.8,1.0,1.0,0.5,4
4.3,0.0,0.0,0.0,3
21.8,0.0,0.0,0.0,6
15.6,0.0,0.0,0.0,4
18.58,0.0,0.0,0.0,13
7.6,0.0,0.0,0.0,37
19.8799,2.0,2.0,0.5000999999999998,9
28.8,0.0,0.0,0.0,29
18.0,2.0,2.0,0.8000000000000007,1
5.3,0.0,0.0,0.0,16
10.5,0.0,0.0,0.0,4
36.8,1.0,1.0,2.0,11
19.5799,0.0,0.0,0.0,6
4.8,0.0,0.0,0.0,0
54.0,0.0,0.0,0.0,22
6.5,0.0,0.0,0.0,12
6.88,1.0,1.0,0.10000000000000053,3
13.42,3.0,3.0,0.5400000000000009,10
0.68,1.0,1.0,0.12,39
6.3,12.0,12.0,1.2999999999999998,7
7.8,0.0,0.0,0.0,30
29.88,0.0,0.0,0.0,3
4.88,0.0,0.0,0.0,5
8.8,0.0,0.0,0.0,7
15.8,1.0,1.0,0.6999999999999993,11
13.8,2.0,2.0,0.6999999999999993,12
12.8,0.0,0.0,0.0,33
6.28,1.0,1.0,0.3799999999999999,14
47.5,0.0,0.0,0.0,8
88.5,0.0,0.0,0.0,28
22.8,1.0,1.0,1.0,10
4.0,2.0,2.0,0.28000000000000025,89
7.5,0.0,0.0,0.0,2
47.5,0.0,0.0,0.0,1
3.18,0.0,0.0,0.0,3
14.2,1.0,1.0,0.3000000000000007,0
36.5,0.0,0.0,0.0,5
6.8,0.0,0.0,0.0,25
9.8,0.0,0.0,0.0,2
16.9,0.0,0.0,0.0,2
11.5,0.0,0.0,0.0,14
16.5,0.0,0.0,0.0,7
7.68,0.0,0.0,0.0,28
11.8,2.0,2.0,0.6999999999999993,0
17.3,0.0,0.0,0.0,20
8.4,0.0,0.0,0.0,5
12.88,0.0,0.0,0.0,5
5.4,0.0,0.0,0.0,1
61.8,0.0,0.0,0.0,21
7.8,0.0,0.0,0.0,19
1.48,1.0,1.0,0.10000000000000009,19
27.68,0.0,0.0,0.0,8
19.5,0.0,0.0,0.0,3
3.98,0.0,0.0,0.0,17
7.58,0.0,0.0,0.0,11
17.0,0.0,0.0,0.0,1
10.58,0.0,0.0,0.0,20
17.5,0.0,0.0,0.0,25
11.8,0.0,0.0,0.0,11
34.0,0.0,0.0,0.0,4
5.8,0.0,0.0,0.0,16
15.8,0.0,0.0,0.0,40
18.88,0.0,0.0,0.0,107
5.5,0.0,0.0,0.0,23
3.95,0.0,0.0,0.0,5
13.98,0.0,0.0,0.0,2
0.68,0.0,0.0,0.0,2
7.68,0.0,0.0,0.0,8
45.46,0.0,0.0,0.0,0
11.68,0.0,0.0,0.0,10
5.6,1.0,1.0,0.28000000000000025,17
17.58,0.0,0.0,0.0,11
1.3799,0.0,0.0,0.0,20
4.9,0.0,0.0,0.0,18
0.9,0.0,0.0,0.0,8
12.5,0.0,0.0,0.0,97
12.98,0.0,0.0,0.0,20
19.5,1.0,1.0,1.3000000000000007,6
8.85,1.0,1.0,0.75,9
18.98,0.0,0.0,0.0,19
4.65,1.0,1.0,0.04999999999999982,4
4.9,1.0,1.0,0.1999999999999993,3
8.0,0.0,0.0,0.0,2
1.78,0.0,0.0,0.0,2
19.8,0.0,0.0,0.0,9
2.95,0.0,0.0,0.0,2
25.8,0.0,0.0,0.0,1
2.0,0.0,0.0,0.0,12
17.88,0.0,0.0,0.0,8
9.8,0.0,0.0,0.0,2
9.08,2.0,2.0,0.1999999999999993,10
35.88,0.0,0.0,0.0,3
8.8,0.0,0.0,0.0,14
11.58,1.0,1.0,0.09999999999999964,1
4.28,2.0,2.0,0.2999999999999998,10
8.5,1.0,1.0,0.40000000000000036,5
3.18,1.0,1.0,0.3999999999999999,37
7.0,2.0,2.0,0.5,13
21.3,3.0,3.0,1.5,72
0.65,1.0,1.0,1.33,23
56.0,1.0,1.0,1.5,12
2.9,0.0,0.0,0.0,27
10.8,1.0,1.0,0.5,13
17.5,2.0,2.0,3.0,2
26.7,0.0,0.0,0.0,2
6.5,1.0,1.0,0.7800000000000002,1
19.2,0.0,0.0,0.0,14
3.8,0.0,0.0,0.0,14
7.22,1.0,1.0,-0.019999999999999574,4
7.5,0.0,0.0,0.0,14
15.2,1.0,1.0,0.6000000000000014,2
34.8,0.0,0.0,0.0,12
5.83,2.0,2.0,0.07000000000000028,4
12.3,0.0,0.0,0.0,10
23.58,1.0,1.0,0.40000000000000213,15
12.28,1.0,1.0,0.20000000000000107,1
0.65,0.0,0.0,0.0,10
10.9799,1.0,1.0,0.4001000000000001,4
5.8,0.0,0.0,0.0,2
5.68,2.0,2.0,0.6000000000000005,26
1.85,1.0,1.0,0.1499999999999999,0
26.99,0.0,0.0,0.0,4
12.28,0.0,0.0,0.0,38
9.9,0.0,0.0,0.0,11
1.75,0.0,0.0,0.0,25
3.68,0.0,0.0,0.0,1
9.38,1.0,1.0,0.41999999999999993,4
184.3,0.0,0.0,0.0,34
34.28,1.0,1.0,0.9200000000000017,91
11.98,0.0,0.0,0.0,42
4.0,0.0,0.0,0.0,0
9.8,3.0,3.0,1.0,0
60.6,0.0,0.0,0.0,43
4.0,0.0,0.0,0.0,4
2.8,1.0,1.0,0.18000000000000016,20
1.18,0.0,0.0,0.0,3
23.8,1.0,1.0,1.0,5
17.38,0.0,0.0,0.0,4
14.2,1.0,1.0,0.8000000000000007,12
6.5,3.0,3.0,0.3799999999999999,1
6.0,0.0,0.0,0.0,6
7.98,0.0,0.0,0.0,7
9.68,0.0,0.0,0.0,54
20.98,0.0,0.0,0.0,25
12.98,0.0,0.0,0.0,9
20.8799,1.0,1.0,1.9201000000000015,20
41.8,1.0,1.0,1.7000000000000028,37
19.99,1.0,1.0,1.0100000000000016,122
1.85,0.0,0.0,0.0,3
20.0,1.0,1.0,0.5,3
17.5,0.0,0.0,0.0,6
29.8,0.0,0.0,0.0,4
8.08,0.0,0.0,0.0,49
41.8,0.0,0.0,0.0,7
1.8,0.0,0.0,0.0,21
9.98,0.0,0.0,0.0,8
5.8,1.0,1.0,1.4000000000000004,23
10.8,0.0,0.0,0.0,2
7.9,0.0,0.0,0.0,11
12.8,0.0,0.0,0.0,22
7.5,1.0,1.0,0.2999999999999998,29
6.9,2.0,2.0,0.7799999999999994,9
6.48,2.0,2.0,0.5999999999999996,0
8.3,0.0,0.0,0.0,26
1.7,0.0,0.0,0.0,6
46.5,1.0,1.0,0.29999999999999716,6
59.0,0.0,0.0,0.0,25
35.3,0.0,0.0,0.0,24
17.6,0.0,0.0,0.0,44
13.18,0.0,0.0,0.0,5
6.38,0.0,0.0,0.0,14
36.0,0.0,0.0,0.0,10
33.5,0.0,0.0,0.0,10
4.68,0.0,0.0,0.0,17
4.98,0.0,0.0,0.0,13
9.58,1.0,1.0,0.40000000000000036,0
7.18,0.0,0.0,0.0,18
6.38,0.0,0.0,0.0,167
6.3,0.0,0.0,0.0,5
5.9899,1.0,1.0,0.11010000000000009,5
8.99,0.0,0.0,0.0,34
60.0,0.0,0.0,0.0,53
12.1,0.0,0.0,0.0,19
3.38,0.0,0.0,0.0,13
8.0,1.0,1.0,0.5,17
7.8,0.0,0.0,0.0,4
7.98,0.0,0.0,0.0,2
21.5,0.0,0.0,0.0,1
6.0,0.0,0.0,0.0,7
12.9,0.0,0.0,0.0,11
6.98,1.0,1.0,0.2999999999999998,11
8.9,5.0,5.0,2.0,79
18.86,3.0,3.0,0.7198999999999991,36
3.68,0.0,0.0,0.0,4
7.14,0.0,0.0,0.0,0
8.7,0.0,0.0,0.0,10
23.0,1.0,1.0,1.8000000000000007,8
4.5,0.0,0.0,0.0,0
14.0,0.0,0.0,0.0,23
33.8,0.0,0.0,0.0,16
31.98,3.0,3.0,1.6999999999999993,10
19.5,1.0,1.0,0.3000000000000007,11
24.0,0.0,0.0,0.0,2
8.75,1.0,1.0,0.4299999999999997,0
37.28,1.0,1.0,0.3999999999999986,33
49.0,0.0,0.0,0.0,4
6.98,1.0,1.0,0.6999999999999993,2
2.98,0.0,0.0,0.0,4
22.2,0.0,0.0,0.0,7
7.58,0.0,0.0,0.0,7
4.3,0.0,0.0,0.0,92
8.6,3.0,3.0,1.200000000000001,8
2.48,0.0,0.0,0.0,2
12.68,0.0,0.0,0.0,13
28.98,1.0,1.0,0.3200000000000003,9
12.1,2.0,2.0,0.7000000000000011,15
23.4,3.0,3.0,2.400000000000002,7
7.68,1.0,1.0,0.7000000000000011,48
3.18,1.0,1.0,0.09999999999999964,14
12.38,1.0,1.0,-0.3000000000000007,13
3.88,1.0,1.0,0.10000000000000009,0
14.98,1.0,1.0,-1.4800000000000004,0
31.8,0.0,0.0,0.0,71
6.68,1.0,1.0,0.3000000000000007,7
6.1,1.0,1.0,0.40000000000000036,1
43.5,0.0,0.0,0.0,10
6.0,1.0,1.0,0.2999999999999998,1
0.7,1.0,1.0,0.5,4
10.5,0.0,0.0,0.0,1
20.8,0.0,0.0,0.0,17
22.6,0.0,0.0,0.0,34
3.88,0.0,0.0,0.0,2
5.35,0.0,0.0,0.0,5
6.38,0.0,0.0,0.0,14
77.0,2.0,2.0,1.5,7
10.7,0.0,0.0,0.0,9
6.2,0.0,0.0,0.0,1
1.98,2.0,2.0,40.02,9
0.99,0.0,0.0,0.0,19
15.98,3.0,3.0,1.2199999999999989,1
37.5,0.0,0.0,0.0,1
2.3,0.0,0.0,0.0,1
14.0,1.0,1.0,0.5,4
6.6,3.0,3.0,0.28000000000000025,6
16.0,1.0,1.0,1.5,44
14.0,0.0,0.0,0.0,5
6.3,2.0,2.0,0.8200000000000003,3
13.98,0.0,0.0,0.0,3
1.3,0.0,0.0,0.0,12
24.5,0.0,0.0,0.0,6
4.5,1.0,1.0,0.17999999999999972,1
28.9,1.0,1.0,-0.8999999999999986,23
10.28,1.0,1.0,0.22000000000000064,1
53.5,0.0,0.0,0.0,20
10.5,0.0,0.0,0.0,11
20.38,1.0,1.0,1.4200000000000017,36
6.98,0.0,0.0,0.0,31
5.3,2.0,2.0,0.40000000000000036,4
12.88,0.0,0.0,0.0,7
1.95,0.0,0.0,0.0,5
15.5,0.0,0.0,0.0,5
10.6,1.0,1.0,0.3000000000000007,4
18.28,2.0,2.0,1.2199999999999989,10
3.98,1.0,1.0,-0.10000000000000009,7
14.68,0.0,0.0,0.0,16
34.8,0.0,0.0,0.0,6
67.98,0.0,0.0,0.0,9
39.8,0.0,0.0,0.0,22
8.3,0.0,0.0,0.0,1
2.95,3.0,3.0,0.8499999999999996,6
12.35,1.0,1.0,0.45000000000000107,3
22.2,2.0,2.0,0.9000000000000021,3
15.88,1.0,1.0,0.9999999999999982,50
4.8,0.0,0.0,0.0,5
12.28,1.0,1.0,0.5200000000000014,10
27.2,0.0,0.0,0.0,31
19.99,0.0,0.0,0.0,61
20.9,0.0,0.0,0.0,3
13.88,1.0,1.0,1.92,1
15.8,2.0,2.0,1.1999999999999993,5
3.18,2.0,2.0,0.3999999999999999,2
21.8,0.0,0.0,0.0,9
6.6,0.0,0.0,0.0,23
68.0,0.0,0.0,0.0,41
3.9,0.0,0.0,0.0,11
35.0,2.0,2.0,1.7999999999999972,14
9.5,0.0,0.0,0.0,23
4.58,0.0,0.0,0.0,11
6.5,0.0,0.0,0.0,0
7.99,3.0,3.0,-0.5899999999999999,38
2.8,0.0,0.0,0.0,2
37.2,6.0,6.0,2.3999999999999986,10
8.3,0.0,0.0,0.0,14
16.6,0.0,0.0,0.0,2
7.28,0.0,0.0,0.0,21
0.6,1.0,1.0,0.25,1
6.58,0.0,0.0,0.0,26
3.38,0.0,0.0,0.0,11
21.98,0.0,0.0,0.0,5
9.2999,0.0,0.0,0.0,86
14.0,0.0,0.0,0.0,2
2.68,0.0,0.0,0.0,6
7.99,0.0,0.0,0.0,1
20.8,7.0,7.0,2.0,24
1.8,0.0,0.0,0.0,5
11.8,0.0,0.0,0.0,18
26.28,1.0,1.0,0.3999999999999986,4
1.1,0.0,0.0,0.0,1
26.8,0.0,0.0,0.0,15
21.2,1.0,1.0,0.6000000000000014,9
17.9,0.0,0.0,0.0,31
17.86,1.0,1.0,0.740000000000002,6
10.5,0.0,0.0,0.0,45
5.5,0.0,0.0,0.0,28
13.8,0.0,0.0,0.0,9
10.0,0.0,0.0,0.0,10
6.8,1.0,1.0,0.40000000000000036,2
16.0,0.0,0.0,0.0,1
13.2,0.0,0.0,0.0,2
11.8,0.0,0.0,0.0,7
4.3,2.0,2.0,1.0,6
6.5,2.0,2.0,0.5,12
4.6,0.0,0.0,0.0,12
210.0,0.0,0.0,0.0,16
5.58,0.0,0.0,0.0,163
5.9,1.0,1.0,0.39999999999999947,17
21.99,2.0,2.0,0.21000000000000085,1
15.5,0.0,0.0,0.0,22
4.8,4.0,4.0,0.8600000000000003,6
5.88,2.0,2.0,0.7199999999999998,35
2.5,0.0,0.0,0.0,6
2.35,1.0,1.0,0.33000000000000007,16
8.88,0.0,0.0,0.0,49
23.5,1.0,1.0,1.5,4
1.38,0.0,0.0,0.0,19
5.45,1.0,1.0,0.20000000000000018,2
21.8,0.0,0.0,0.0,20
13.2,0.0,0.0,0.0,18
21.5,0.0,0.0,0.0,1
9.58,0.0,0.0,0.0,33
11.5,1.0,1.0,0.8000000000000007,8
2.0,0.0,0.0,0.0,11
3.25,0.0,0.0,0.0,37
3.8,0.0,0.0,0.0,8
5.7,0.0,0.0,0.0,3
9.5,1.0,1.0,0.17999999999999972,17
17.8,1.0,1.0,0.5,19
5.8,0.0,0.0,0.0,1
11.98,0.0,0.0,0.0,14
7.58,0.0,0.0,0.0,12
11.8,1.0,1.0,0.1999999999999993,1
30.98,0.0,0.0,0.0,15
3.4,1.0,1.0,0.3999999999999999,6
10.0,1.0,1.0,2.8000000000000007,15
6.8,0.0,0.0,0.0,2
8.38,0.0,0.0,0.0,35
3.68,0.0,0.0,0.0,18
6.5,0.0,0.0,0.0,5
1.3,1.0,1.0,0.48,1
6.18,3.0,3.0,0.71,17
11.7,1.0,1.0,0.9800000000000004,84
28.5,1.0,1.0,1.0799999999999983,140
10.58,1.0,1.0,1.7200000000000006,1
5.1,0.0,0.0,0.0,10
34.8,0.0,0.0,0.0,50
7.38,0.0,0.0,0.0,28
5.98,0.0,0.0,0.0,16
22.8,0.0,0.0,0.0,23
11.0,1.0,1.0,0.9800000000000004,1
53.0,0.0,0.0,0.0,8
18.8,0.0,0.0,0.0,9
7.1,0.0,0.0,0.0,1
25.98,0.0,0.0,0.0,8
24.8,1.0,1.0,-2.8000000000000007,15
3.98,0.0,0.0,0.0,28
8.6,0.0,0.0,0.0,9
26.8,0.0,0.0,0.0,11
14.88,0.0,0.0,0.0,150
3.6,0.0,0.0,0.0,3
24.9,0.0,0.0,0.0,169
5.5,3.0,3.0,0.7000000000000002,9
1.3,0.0,0.0,0.0,0
2.75,0.0,0.0,0.0,14
2.5,0.0,0.0,0.0,1
6.56,0.0,0.0,0.0,10
7.88,1.0,1.0,0.7999999999999998,3
14.57,2.0,2.0,0.5299999999999994,14
7.58,0.0,0.0,0.0,17
19.78,1.0,1.0,3.219999999999999,34
2.2,0.0,0.0,0.0,0
8.8,0.0,0.0,0.0,9
11.8,0.0,0.0,0.0,26
33.6,0.0,0.0,0.0,43
38.0,1.0,1.0,-1.5,20
5.2,4.0,4.0,0.34999999999999964,2
5.98,0.0,0.0,0.0,13
23.8,0.0,0.0,0.0,6
5.58,0.0,0.0,0.0,18
4.68,1.0,1.0,0.3000000000000007,90
38.38,1.0,1.0,1.4199999999999946,45
6.38,0.0,0.0,0.0,3
13.5,0.0,0.0,0.0,37
2.88,0.0,0.0,0.0,2
14.8,0.0,0.0,0.0,3
18.8,0.0,0.0,0.0,14
25.8,2.0,2.0,1.879999999999999,5
14.88,0.0,0.0,0.0,7
6.38,1.0,1.0,0.5,2
18.68,1.0,1.0,0.6000000000000014,5
6.0,0.0,0.0,0.0,12
76.0,1.0,1.0,1.0,0
7.4,2.0,2.0,0.1999999999999993,2
8.3,0.0,0.0,0.0,1
15.8,3.0,3.0,1.6999999999999993,7
34.0,0.0,0.0,0.0,1
20.8,0.0,0.0,0.0,10
27.0,0.0,0.0,0.0,4
9.28,0.0,0.0,0.0,23
2.5,1.0,1.0,0.7999999999999998,4
7.98,1.0,1.0,0.3200000000000003,37
8.0,0.0,0.0,0.0,1
4.2,0.0,0.0,0.0,13
5.7,0.0,0.0,0.0,1
3.38,0.0,0.0,0.0,6
54.0,1.0,1.0,5.990000000000002,8
9.48,0.0,0.0,0.0,7
1.8,0.0,0.0,0.0,6
4.9,0.0,0.0,0.0,15
9.88,0.0,0.0,0.0,16
11.98,0.0,0.0,0.0,15
21.58,0.0,0.0,0.0,17
2.5,0.0,0.0,0.0,21
4.3,0.0,0.0,0.0,34
5.1,0.0,0.0,0.0,66
16.6,1.0,1.0,0.2799999999999976,3
6.35,0.0,0.0,0.0,14
2.88,0.0,0.0,0.0,2
7.98,0.0,0.0,0.0,2
26.38,1.0,1.0,0.6000000000000014,34
12.3,0.0,0.0,0.0,16
10.5,2.0,2.0,1.3000000000000007,5
2.2,0.0,0.0,0.0,1
30.0,0.0,0.0,0.0,10
17.68,0.0,0.0,0.0,9
6.88,1.0,1.0,0.3200000000000003,46
10.28,1.0,1.0,0.40000000000000036,3
2.3,2.0,2.0,0.25,3
9.9799,2.0,2.0,0.6000999999999994,5
28.6,0.0,0.0,0.0,7
24.57,0.0,0.0,0.0,29
6.75,2.0,2.0,0.15000000000000036,23
11.68,0.0,0.0,0.0,32
9.5,0.0,0.0,0.0,6
8.88,1.0,1.0,0.09999999999999964,0
5.98,0.0,0.0,0.0,18
5.0,2.0,2.0,0.5999999999999996,17
1.5,1.0,1.0,0.5,3
0.26,0.0,0.0,0.0,2
14.0,0.0,0.0,0.0,233
23.5,0.0,0.0,0.0,53
4.99,4.0,4.0,0.3899999999999997,2
27.98,0.0,0.0,0.0,83
13.68,0.0,0.0,0.0,2
5.6,0.0,0.0,0.0,3
5.68,0.0,0.0,0.0,14
13.58,0.0,0.0,0.0,54
56.8,0.0,0.0,0.0,38
3.58,0.0,0.0,0.0,4
17.88,1.0,1.0,0.19989999999999952,18
5.8,0.0,0.0,0.0,7
4.88,1.0,1.0,0.2999999999999998,22
31.8,0.0,0.0,0.0,7
22.8,0.0,0.0,0.0,0
3.4,0.0,0.0,0.0,2
8.2299,2.0,2.0,9.999999999976694e-05,6
19.6,2.0,2.0,10.899999999999999,1
1.79,0.0,0.0,0.0,0
5.5,0.0,0.0,0.0,2
23.18,0.0,0.0,0.0,8
8.9,0.0,0.0,0.0,4
14.8,0.0,0.0,0.0,0
35.8,0.0,0.0,0.0,10
10.88,0.0,0.0,0.0,3
17.2,0.0,0.0,0.0,14
4.98,0.0,0.0,0.0,28
12.2,1.0,1.0,-0.7999999999999989,0
36.6,0.0,0.0,0.0,21
0.6,0.0,0.0,0.0,1
7.18,0.0,0.0,0.0,81
38.0,1.0,1.0,4.0,2
8.5,0.0,0.0,0.0,12
9.8,0.0,0.0,0.0,0
4.88,0.0,0.0,0.0,1
22.28,0.0,0.0,0.0,3
6.55,0.0,0.0,0.0,85
11.68,2.0,2.0,0.8200000000000003,37
9.6,2.0,2.0,0.8800000000000008,5
25.56,1.0,1.0,0.10000000000000142,28
